Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day calls,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charges,State group churn
50,408,No,Yes,24,129,55,312.5,130,10.6,4,1,False,77.98,2
179,510,No,No,0,123,114,266.0,112,10.5,4,0,True,88.13000000000001,1
152,408,No,No,0,122,87,198.5,124,7.5,3,2,False,40.2,1
105,415,No,No,0,74,125,228.1,113,13.2,5,2,False,55.24,2
72,415,No,No,0,97,96,295.8,84,8.3,6,0,False,43.93000000000001,1
52,408,No,No,0,67,108,342.8,130,5.2,2,1,False,71.98000000000002,2
125,415,No,No,0,110,97,190.5,113,11.0,4,1,False,57.059999999999995,3
143,510,No,No,0,113,59,166.7,94,9.2,2,1,False,43.06999999999999,1
65,415,No,No,0,51,84,202.0,89,4.4,14,1,False,47.83,1
80,415,No,No,0,121,51,364.3,106,9.3,5,1,False,71.78000000000002,1
43,415,No,No,0,134,103,196.1,79,10.8,2,1,False,32.92,3
143,415,No,No,0,127,80,179.6,90,14.0,6,0,False,56.42999999999999,3
81,415,No,Yes,24,117,61,139.3,123,11.4,5,0,False,48.129999999999995,2
205,510,No,Yes,24,139,98,180.7,64,7.8,5,2,False,53.31,3
24,415,No,No,0,104,112,214.5,105,6.6,5,1,False,64.88999999999999,1
74,415,No,No,0,106,105,265.3,114,9.8,4,0,False,57.26,3
74,415,No,No,0,87,105,152.1,118,10.0,2,1,False,69.89,2
74,510,Yes,No,0,103,96,207.4,143,14.1,4,1,True,52.18,2
200,408,No,No,0,87,105,177.6,123,11.2,2,1,False,44.120000000000005,2
86,408,No,No,0,88,107,255.6,92,13.0,3,4,False,72.44000000000001,3
91,510,No,Yes,37,107,115,277.4,94,9.2,4,0,False,62.43,1
130,415,No,No,0,127,52,270.1,107,14.3,2,1,False,52.62,3
56,408,No,No,0,90,115,300.7,89,11.9,8,2,False,47.47,3
117,415,No,No,0,137,107,204.8,106,15.5,4,0,False,62.629999999999995,2
126,415,No,No,0,88,114,208.9,110,6.4,2,0,False,61.51,2
132,510,No,No,0,107,127,272.0,88,12.6,2,1,False,65.85,2
81,415,No,Yes,28,147,105,193.0,103,9.2,6,4,True,55.919999999999995,3
122,415,No,No,0,88,77,233.7,120,11.5,6,2,False,56.56,3
46,408,No,No,0,67,91,204.4,107,13.4,5,2,True,78.77000000000001,3
99,408,No,No,0,83,121,255.7,114,8.4,3,1,False,54.14,1
87,408,No,No,0,124,87,173.3,81,11.0,3,1,False,70.01,2
108,415,No,No,0,129,103,170.2,89,7.9,3,1,False,47.9,1
53,415,No,No,0,86,95,149.5,142,10.7,2,3,False,58.129999999999995,2
144,415,Yes,No,0,69,73,190.6,121,9.4,15,0,False,60.919999999999995,3
91,510,No,Yes,23,97,88,190.5,128,12.3,3,3,False,67.21,2
58,408,No,No,0,100,87,193.8,118,12.8,5,2,False,50.13,2
5,415,No,No,0,106,12,214.0,85,13.3,3,3,False,63.0,3
97,408,No,No,0,81,51,150.7,110,4.2,3,0,False,72.14,2
142,415,No,Yes,30,75,97,270.0,83,10.8,5,1,False,55.339999999999996,1
9,408,No,Yes,31,130,98,191.2,102,13.3,2,1,False,62.36,3
73,415,No,No,0,130,105,122.4,85,12.2,4,0,False,59.709999999999994,1
43,408,No,No,0,147,121,128.4,100,9.2,3,0,False,63.26,2
122,408,No,Yes,33,103,105,164.6,116,13.5,3,1,True,61.88999999999999,1
93,415,No,No,0,68,64,130.0,92,8.8,4,0,False,62.85,3
85,415,No,No,0,122,123,219.6,50,11.5,1,1,False,62.1,2
87,415,No,No,0,90,99,154.1,90,11.8,3,1,False,62.86,1
137,408,No,No,0,90,100,128.1,93,12.3,2,0,False,49.0,3
21,510,No,Yes,31,90,84,179.1,89,9.5,7,6,False,56.77,2
104,415,No,No,0,77,117,264.7,63,13.0,6,0,False,48.76,2
93,408,No,Yes,21,105,128,186.6,90,11.8,2,4,True,48.209999999999994,2
63,415,No,No,0,102,114,224.1,118,13.1,4,4,True,83.52000000000001,2
161,415,No,No,0,70,122,223.6,126,7.8,5,0,False,48.35000000000001,2
103,408,No,Yes,24,85,102,268.3,81,6.9,4,1,False,53.31,1
84,415,No,Yes,33,106,101,213.4,108,13.0,18,1,False,52.89,1
92,510,No,No,0,105,118,221.3,105,9.0,4,1,False,67.59,3
77,415,No,No,0,112,111,196.5,82,9.9,1,1,False,61.74000000000001,3
64,415,Yes,No,0,55,79,275.4,102,13.3,9,1,True,96.15,3
159,415,No,Yes,15,102,146,195.2,137,11.8,9,1,False,43.68,2
110,415,Yes,Yes,27,103,74,178.1,106,8.3,2,1,True,78.17,3
138,510,No,No,0,117,128,224.5,115,17.0,4,3,False,53.620000000000005,3
178,408,No,No,0,150,62,147.1,126,13.6,3,1,False,73.05,3
38,415,No,Yes,31,118,70,298.9,104,3.9,2,0,False,69.26,3
45,510,No,Yes,26,104,119,63.3,103,7.7,5,1,False,33.32,3
70,510,No,No,0,99,106,255.9,96,9.6,2,0,False,47.620000000000005,1
147,510,No,Yes,33,107,110,213.4,87,10.4,6,3,False,75.07,3
94,510,No,No,0,108,95,144.7,97,7.5,5,1,False,53.88999999999999,3
179,510,No,No,0,101,99,181.9,103,11.6,5,0,False,48.21,1
59,510,No,No,0,80,99,175.8,105,14.7,3,0,False,62.14,1
165,415,No,No,0,109,94,54.5,91,7.9,3,0,False,53.900000000000006,3
133,408,No,No,0,138,117,117.3,103,12.8,4,2,True,75.28999999999999,3
140,415,No,No,0,84,121,260.6,94,8.4,4,1,False,49.550000000000004,1
93,408,No,Yes,32,91,72,238.9,115,6.8,3,2,False,50.290000000000006,2
64,415,No,Yes,27,101,89,150.2,127,12.3,3,1,False,56.519999999999996,2
48,415,No,No,0,92,85,133.4,113,8.3,4,2,False,67.6,2
181,408,No,No,0,91,58,223.3,95,6.0,7,1,False,52.65,3
168,415,No,Yes,42,57,98,173.9,124,11.4,2,2,False,44.779999999999994,1
155,415,No,No,0,111,92,168.5,122,11.3,3,3,False,55.72,2
11,415,No,No,0,130,50,194.0,100,9.7,6,2,False,60.330000000000005,3
182,415,No,No,0,111,120,258.2,91,8.0,5,2,False,48.480000000000004,1
102,415,No,No,0,125,126,304.3,101,12.0,4,0,False,43.410000000000004,3
122,415,No,No,0,96,120,213.7,91,11.9,2,0,False,69.83,2
41,415,No,No,0,117,108,194.4,110,8.6,3,1,False,48.43,3
132,415,No,No,0,132,80,176.3,120,9.1,4,2,False,61.18,2
76,415,No,No,0,148,69,170.6,101,11.4,5,1,True,75.11999999999999,2
115,415,No,Yes,33,72,157,242.3,138,14.2,3,2,False,55.91,1
154,510,No,No,0,99,97,189.4,89,7.2,5,0,False,52.0,1
100,510,No,No,0,87,88,122.1,117,7.8,8,2,False,48.46,3
146,510,Yes,No,0,65,93,214.3,128,11.2,3,1,False,57.61000000000001,1
67,415,No,Yes,28,94,73,159.6,114,10.0,2,2,False,50.78,2
161,510,Yes,No,0,106,105,254.9,129,12.9,1,1,True,69.16,2
70,415,No,No,0,114,113,223.5,122,0.0,0,1,False,66.29,3
99,415,No,Yes,42,125,104,215.5,100,9.3,4,2,True,68.68,1
87,415,No,No,0,108,102,167.5,66,5.3,9,1,False,48.44,2
87,510,No,No,0,85,91,204.3,93,9.5,5,1,False,63.660000000000004,2
70,408,No,No,0,111,115,171.2,105,10.6,6,2,False,62.5,3
119,408,No,Yes,32,77,126,171.0,102,12.0,2,3,False,52.87,1
87,510,Yes,No,0,80,71,173.1,102,10.7,5,0,False,47.519999999999996,1
112,415,No,No,0,92,143,146.8,79,14.1,3,5,True,39.13,1
75,415,No,No,0,89,104,261.4,91,10.7,2,2,False,53.49,1
150,510,No,No,0,77,105,238.7,117,9.2,5,4,False,64.18,3
161,510,No,Yes,38,112,102,206.1,112,16.1,6,0,False,71.63999999999999,2
91,510,Yes,Yes,24,112,128,240.7,133,9.9,3,0,False,44.99,2
124,415,No,No,0,104,77,179.3,104,10.2,8,3,False,55.73,3
158,510,No,No,0,129,108,233.3,75,6.4,5,0,False,70.37,1
102,415,No,No,0,87,128,217.6,59,7.1,7,0,False,58.910000000000004,3
85,510,No,No,0,107,103,163.3,116,7.7,3,0,False,64.93,2
79,510,No,No,0,72,102,243.2,107,8.4,9,1,False,52.28,2
139,510,No,Yes,25,112,70,182.1,84,12.9,10,2,False,43.23,3
103,415,No,No,0,118,69,214.7,112,10.3,2,0,False,72.44,3
98,415,Yes,No,0,67,90,169.4,88,7.7,9,1,False,33.64,2
78,408,No,No,0,116,86,240.6,100,10.1,3,2,False,57.49999999999999,2
50,408,No,No,0,107,118,202.6,99,8.7,3,1,False,47.66,1
86,415,No,Yes,38,158,119,138.2,103,13.3,4,1,False,42.099999999999994,2
92,510,No,No,0,125,76,76.4,97,8.6,6,0,False,58.029999999999994,2
174,415,No,No,0,72,124,105.6,116,8.8,3,1,False,63.809999999999995,1
124,510,No,No,0,97,99,172.8,104,15.3,3,1,False,52.35000000000001,3
190,415,No,Yes,26,71,88,175.1,103,9.9,3,1,False,42.790000000000006,1
101,510,No,No,0,127,104,241.1,116,10.7,2,1,False,42.44,1
185,415,Yes,Yes,30,114,106,258.4,105,12.9,3,2,False,51.4,2
68,415,No,Yes,29,82,105,167.8,70,9.9,6,0,False,68.26,3
117,510,No,Yes,25,140,69,267.9,112,11.8,4,0,False,71.02,3
118,408,No,No,0,97,89,233.4,97,12.2,6,1,False,60.76,1
124,415,No,No,0,119,143,109.6,115,10.3,5,0,False,55.99,2
22,510,No,No,0,108,88,192.9,115,12.5,4,1,False,57.870000000000005,3
75,415,No,No,0,92,142,173.0,96,11.9,9,1,False,53.11,3
164,408,No,Yes,25,88,99,50.1,60,14.3,6,1,False,56.24,1
177,415,No,No,0,106,97,212.2,77,12.5,7,2,False,67.39999999999999,3
110,408,No,No,0,81,89,155.5,99,8.9,8,0,False,57.98,2
158,408,No,No,0,112,82,210.0,93,8.2,3,1,False,66.14999999999999,3
114,415,No,No,0,88,78,220.3,118,0.0,0,0,False,57.36,3
64,408,No,Yes,19,150,123,219.1,67,7.5,2,1,False,80.65,3
111,415,No,No,0,97,129,171.3,84,12.3,5,3,False,71.88,2
60,408,No,No,0,97,121,109.9,100,12.4,4,2,False,70.05,3
113,408,No,No,0,72,107,246.2,123,6.9,6,3,False,56.44,3
109,408,No,No,0,115,142,268.0,106,8.2,4,1,False,68.75999999999999,2
105,510,No,Yes,42,79,97,241.6,77,12.9,2,0,False,50.629999999999995,2
85,510,No,No,0,100,88,164.3,131,13.3,4,2,False,62.629999999999995,2
131,510,No,No,0,86,81,164.4,83,10.4,3,0,False,53.160000000000004,2
59,510,No,No,0,95,87,123.2,108,10.0,3,2,False,56.85,3
148,408,No,No,0,87,96,165.1,104,9.5,13,1,False,55.96,2
210,408,No,No,0,121,71,255.1,67,6.5,8,2,False,43.73,1
106,510,No,No,0,120,82,160.8,62,6.0,3,1,False,72.39,1
57,415,No,Yes,29,121,109,251.7,94,13.0,2,1,False,81.38,2
98,510,No,No,0,127,88,181.8,129,5.1,4,1,False,58.010000000000005,1
157,415,No,No,0,95,119,151.6,79,2.2,4,3,False,68.45000000000002,1
116,415,No,Yes,35,104,89,214.5,100,8.3,4,1,False,69.15,1
30,510,No,No,0,96,122,180.1,89,9.1,4,2,False,58.89,2
111,510,No,No,0,128,56,213.7,84,10.5,2,4,True,51.269999999999996,3
52,415,No,No,0,78,89,213.6,124,12.2,6,0,False,58.51,3
135,510,No,Yes,28,100,117,154.8,131,12.9,4,2,True,65.64,3
86,510,No,No,0,115,130,258.5,89,10.1,5,3,False,62.019999999999996,3
151,510,No,No,0,104,91,212.8,116,5.8,2,3,False,58.1,2
117,415,No,No,0,115,66,253.2,113,7.4,9,2,False,59.97,3
82,408,No,No,0,93,104,304.4,93,13.3,2,0,False,47.69,1
152,415,No,No,0,98,82,43.7,121,10.6,4,1,False,64.79,1
108,408,No,Yes,15,85,93,250.7,114,10.9,4,1,False,64.99,1
98,408,No,No,0,129,113,172.3,94,12.5,7,1,True,56.4,3
47,415,No,No,0,116,85,247.0,73,12.3,4,3,False,56.839999999999996,2
189,415,No,No,0,106,123,179.1,120,11.3,5,3,False,66.64,2
159,415,No,No,0,105,147,242.0,106,10.4,5,1,True,66.77,1
11,408,No,Yes,24,98,111,283.7,87,10.0,3,2,False,57.400000000000006,1
111,408,No,No,0,75,106,229.5,94,12.8,9,2,False,48.42,3
99,408,No,Yes,19,103,86,182.3,112,7.3,4,2,False,44.040000000000006,2
114,415,Yes,Yes,31,104,92,116.3,91,12.3,10,2,False,57.28000000000001,1
71,415,No,No,0,103,79,164.8,98,9.0,2,2,False,39.18,2
100,408,No,Yes,25,94,112,189.8,109,13.0,5,1,False,65.99,2
83,415,No,Yes,37,109,101,179.7,102,11.8,4,1,False,42.519999999999996,2
64,408,No,No,0,73,101,216.0,125,12.3,2,5,True,52.24,3
105,408,No,No,0,84,138,117.1,91,9.0,3,1,False,64.54,1
144,415,No,Yes,33,87,118,209.2,97,12.2,3,2,False,72.27000000000001,1
106,415,Yes,Yes,26,111,90,254.0,133,14.4,7,1,True,79.56000000000002,2
19,510,No,Yes,34,97,97,260.9,135,11.3,1,1,False,60.47,3
46,408,No,No,0,81,113,173.1,77,13.6,6,1,False,54.17,2
127,510,No,No,0,108,124,172.7,113,11.7,3,2,False,64.36999999999999,1
9,415,No,Yes,39,108,115,189.7,117,10.1,3,1,False,62.05,1
157,415,No,No,0,74,96,196.8,81,7.9,6,1,False,62.45,2
105,415,No,No,0,71,83,147.7,114,5.3,4,6,True,46.58,2
31,415,No,No,0,129,105,162.9,92,5.1,2,0,False,51.84,1
95,408,No,Yes,32,123,82,194.3,57,10.6,5,0,False,70.21,3
132,415,No,No,0,106,94,162.1,119,11.6,4,5,True,54.19,2
119,408,No,Yes,24,94,52,139.3,85,11.3,4,0,False,58.03,1
16,408,No,No,0,89,85,94.1,102,8.8,4,1,False,56.919999999999995,2
99,408,No,No,0,105,101,136.0,117,5.6,5,1,False,41.459999999999994,3
76,408,No,Yes,26,110,87,134.6,140,8.1,2,1,False,62.17,2
167,415,No,No,0,120,96,168.3,97,11.1,4,4,True,50.9,3
129,415,No,No,0,117,129,81.6,100,11.8,7,1,False,53.94,3
116,408,No,No,0,123,113,212.6,102,7.8,5,1,False,51.58,2
60,415,Yes,No,0,110,93,203.8,119,11.1,6,1,False,60.85,1
47,408,No,Yes,28,70,106,166.7,105,10.6,2,0,False,42.59,3
40,510,Yes,No,0,55,108,281.9,89,8.2,9,3,False,59.14,3
173,510,No,No,0,78,91,102.0,63,10.9,2,0,False,48.97999999999999,1
157,510,No,Yes,30,107,108,322.2,114,7.1,5,1,False,70.12,2
66,408,No,Yes,32,117,90,132.3,113,12.0,3,2,False,52.150000000000006,3
50,415,Yes,Yes,26,94,78,174.9,109,8.0,3,0,False,86.84,2
72,415,No,No,0,106,136,214.2,106,12.2,3,3,False,47.23,2
130,510,No,No,0,95,106,233.7,75,12.9,1,1,False,57.68,3
143,408,No,No,0,101,89,237.9,61,7.6,11,1,False,57.339999999999996,3
32,408,No,No,0,88,132,132.5,102,12.8,3,1,False,51.63,3
166,415,No,No,0,81,110,132.0,124,9.2,5,2,False,57.24999999999999,2
72,408,No,Yes,39,98,115,167.1,83,5.8,7,1,False,47.919999999999995,1
134,415,No,Yes,32,78,111,174.0,83,8.6,2,0,False,55.699999999999996,1
13,415,No,No,0,89,90,186.5,104,9.7,2,4,False,60.37,2
90,415,No,No,0,108,63,271.8,124,14.1,4,3,False,51.370000000000005,2
111,415,No,Yes,36,54,109,108.8,92,11.2,2,3,False,56.47,1
101,408,No,Yes,23,101,80,129.1,100,7.3,14,1,False,65.7,2
72,415,No,No,0,92,110,184.8,124,13.1,4,0,False,63.81999999999999,3
67,510,No,Yes,35,89,102,274.0,136,7.5,6,1,False,68.68,3
172,408,No,No,0,108,125,153.2,98,14.4,2,3,True,74.75,3
154,510,No,Yes,32,82,134,205.0,74,9.0,1,2,False,58.4,2
69,510,No,No,0,122,81,215.8,80,9.7,3,2,False,65.92,3
123,415,No,No,0,92,102,214.8,104,9.8,7,3,False,66.64,1
130,415,No,Yes,12,92,102,195.1,101,8.7,5,0,False,54.71,1
142,415,No,Yes,26,94,126,254.3,109,5.9,9,2,False,70.88000000000001,2
87,408,No,Yes,28,106,147,175.4,69,11.2,5,0,False,54.31,1
149,415,No,No,0,56,116,163.3,104,8.9,8,0,False,41.03,1
146,408,Yes,No,0,63,112,177.6,98,9.2,3,2,False,55.4,1
88,415,Yes,No,0,98,79,285.9,76,7.2,2,4,True,76.17999999999999,3
48,510,No,No,0,63,89,205.7,71,13.2,2,1,False,58.95,2
135,415,No,No,0,97,118,174.4,126,11.0,3,1,False,63.94,2
100,510,No,No,0,117,95,134.3,125,6.9,2,1,False,61.080000000000005,2
98,415,No,No,0,80,104,291.8,89,11.9,3,4,False,72.1,1
75,510,No,Yes,26,86,118,132.6,99,13.4,3,2,False,47.919999999999995,2
180,415,No,Yes,33,78,79,206.9,121,7.6,4,1,False,70.57,1
100,415,No,Yes,25,90,92,180.2,157,11.6,4,1,False,69.86,2
119,415,No,Yes,35,92,134,249.5,93,8.0,5,2,False,69.07,3
155,408,No,Yes,39,106,101,263.7,90,5.1,7,1,False,61.84,1
78,415,Yes,No,0,141,101,152.4,77,9.5,2,1,True,72.24,1
153,415,No,No,0,90,121,182.7,108,8.5,3,1,False,60.07,3
154,415,No,No,0,93,119,205.7,121,10.2,3,3,False,62.01,1
48,408,No,No,0,67,108,159.0,110,7.9,2,1,False,71.38,2
94,408,No,No,0,85,114,207.8,94,7.9,1,1,False,61.55,1
139,415,No,No,0,132,86,170.3,128,12.6,8,1,False,60.32999999999999,2
126,415,No,No,0,102,99,223.5,100,11.8,4,1,False,66.47,3
122,415,No,No,0,88,109,228.6,119,9.5,3,2,False,51.239999999999995,3
131,415,No,Yes,28,87,138,239.9,92,7.6,3,3,False,74.58999999999999,3
36,510,No,No,0,83,103,198.0,119,10.9,5,1,False,60.31999999999999,3
180,510,No,No,0,96,64,170.8,118,15.7,5,2,False,54.68,3
25,415,No,No,0,98,109,195.9,100,12.6,5,2,False,52.25,3
120,415,No,No,0,97,113,120.5,93,9.3,9,1,False,52.57,1
109,510,No,No,0,101,82,119.0,112,11.4,4,2,False,57.879999999999995,3
162,510,No,Yes,33,139,78,127.4,106,12.3,6,0,False,55.99,1
124,510,No,Yes,37,109,79,231.5,87,8.9,4,1,False,57.58,3
177,408,No,No,0,77,109,210.5,66,7.5,5,2,False,47.82,2
91,510,No,No,0,71,116,232.1,110,10.6,2,1,False,69.89999999999999,1
105,408,No,No,0,98,110,178.8,60,8.8,5,0,True,75.71,2
24,510,No,No,0,91,77,184.3,109,15.3,6,0,True,69.36,3
86,408,No,No,0,115,112,154.6,95,9.8,7,2,False,45.43,1
91,510,No,No,0,109,142,82.4,73,10.1,4,0,False,55.15,1
147,415,Yes,Yes,24,118,116,352.5,111,8.1,4,3,False,73.15,3
108,510,No,Yes,34,83,117,259.8,76,9.6,3,4,True,56.44,1
159,510,No,No,0,107,91,213.3,120,16.5,7,5,False,64.48,2
136,510,Yes,No,0,90,104,143.6,82,9.1,10,3,False,72.13999999999999,1
45,408,No,Yes,38,92,108,261.8,85,7.7,2,1,False,68.92999999999999,3
122,415,No,No,0,120,128,188.1,127,11.2,5,2,False,54.970000000000006,3
138,415,No,No,0,83,97,232.2,102,9.0,3,5,False,62.050000000000004,3
132,415,No,No,0,66,108,239.5,94,8.8,5,1,False,51.34,2
58,510,No,No,0,105,108,180.9,120,7.8,4,2,False,71.25,2
81,415,No,No,0,132,91,186.4,109,5.2,4,1,False,45.5,3
87,415,No,No,0,105,102,244.9,106,9.9,10,3,False,56.879999999999995,3
116,510,No,No,0,93,111,168.2,91,8.8,3,2,False,64.61,3
62,510,No,Yes,33,84,136,286.7,103,11.1,3,2,True,64.68,3
98,415,No,No,0,65,109,219.5,104,6.0,3,2,False,54.91,1
107,510,Yes,No,0,83,84,245.4,93,11.2,7,2,False,68.17,1
30,510,No,No,0,76,112,197.1,134,7.1,4,3,False,55.9,3
40,408,No,Yes,31,69,81,120.3,104,7.5,5,1,True,57.07000000000001,2
72,408,No,No,0,79,103,162.9,80,10.5,4,1,False,48.959999999999994,1
95,415,No,Yes,39,130,111,195.6,97,10.1,5,1,False,74.01,2
42,415,No,No,0,127,45,157.7,128,9.0,3,0,False,49.900000000000006,1
86,415,No,No,0,112,81,228.1,97,5.4,7,1,False,61.67,2
55,510,No,Yes,45,114,94,141.6,114,11.0,5,4,True,49.24,2
74,415,No,No,0,102,105,183.3,80,8.7,6,0,False,63.080000000000005,3
81,408,Yes,Yes,37,76,125,271.3,120,7.9,3,1,False,77.11,1
81,408,No,No,0,102,112,220.2,68,13.2,2,4,False,60.22,3
28,415,No,No,0,48,112,261.6,122,8.3,2,6,True,45.39000000000001,3
111,510,No,No,0,62,124,150.4,138,11.2,2,0,False,56.87,2
3,510,No,Yes,27,116,78,281.1,93,11.4,2,2,False,47.93,3
68,415,No,Yes,24,118,116,174.7,71,14.7,7,1,False,65.37,2
163,408,No,No,0,77,108,167.3,82,9.6,7,0,True,75.14,3
87,510,No,No,0,90,68,245.7,69,13.1,5,2,False,56.54,3
58,510,No,No,0,95,108,260.9,78,13.9,1,0,True,52.38,3
109,408,No,No,0,138,109,209.7,118,11.5,4,0,False,53.28,3
111,415,No,No,0,107,99,289.6,95,10.4,6,4,False,73.04,1
144,415,No,No,0,96,93,95.6,75,15.0,4,2,False,42.63999999999999,2
135,415,No,No,0,66,116,200.1,112,8.4,2,5,True,77.48,2
109,415,No,Yes,46,123,84,163.9,99,9.0,3,4,False,66.65,3
107,415,No,Yes,14,132,91,194.7,74,7.5,8,1,False,47.199999999999996,1
149,408,No,No,0,108,96,154.7,87,7.7,3,2,False,54.04,3
56,510,No,No,0,95,116,142.0,133,4.4,4,1,False,66.6,2
129,408,No,No,0,99,62,254.8,123,10.5,4,0,False,51.43000000000001,2
92,408,No,No,0,118,95,169.0,116,9.1,3,0,False,70.44999999999999,1
67,415,No,Yes,30,107,104,297.0,93,14.5,5,1,False,59.13,2
120,415,No,No,0,106,98,111.5,80,9.3,7,0,False,67.9,2
76,408,No,No,0,61,127,175.9,97,8.4,3,0,False,58.540000000000006,2
79,415,No,No,0,110,121,229.6,157,8.8,3,2,False,68.99,3
98,415,No,Yes,31,112,100,236.3,121,12.9,4,2,False,63.74,1
141,510,No,Yes,22,123,98,160.5,89,7.8,6,1,False,73.89,1
46,510,No,No,0,111,83,210.6,84,10.2,2,3,False,60.97,1
137,415,No,No,0,130,83,224.0,61,7.3,4,3,False,43.31,3
171,408,No,No,0,69,112,136.0,111,9.6,5,1,True,74.25000000000001,3
10,415,No,No,0,127,125,227.4,80,12.9,4,1,False,64.49000000000001,1
88,510,No,No,0,78,114,212.5,110,8.8,2,3,False,44.78000000000001,2
82,415,No,No,0,81,117,255.8,83,10.6,5,3,True,62.199999999999996,3
139,510,No,No,0,135,146,153.0,92,9.8,1,3,False,58.67,2
87,415,No,No,0,119,107,170.6,114,13.8,4,0,False,58.01,1
137,415,Yes,No,0,123,115,260.7,98,11.4,3,2,False,58.099999999999994,3
45,510,No,No,0,106,110,184.2,111,7.4,5,1,True,39.57,3
103,415,No,No,0,123,87,215.8,96,6.4,2,1,False,57.019999999999996,1
100,415,No,No,0,130,69,63.6,122,7.3,1,2,False,59.88,3
110,510,No,No,0,100,88,111.6,104,6.3,4,3,False,52.22,3
124,415,No,No,0,113,104,153.2,69,11.8,2,2,False,60.019999999999996,2
10,510,No,No,0,103,77,206.4,73,8.7,6,2,False,61.010000000000005,3
89,415,No,Yes,29,80,136,381.9,147,7.5,5,2,False,70.38,1
121,408,No,No,0,98,96,109.6,114,7.7,2,2,False,60.24,3
101,415,No,No,0,102,93,207.2,86,6.1,3,3,False,68.1,1
103,415,No,Yes,31,105,126,147.1,110,14.5,4,2,False,58.86,3
51,408,No,No,0,60,64,168.6,134,8.9,5,1,False,62.410000000000004,1
2,415,Yes,No,0,42,88,192.6,119,9.1,1,2,True,45.400000000000006,2
111,510,No,No,0,117,128,214.0,101,9.3,11,0,False,65.01,2
118,415,No,No,0,112,105,217.4,102,12.6,5,2,False,55.12,1
17,510,No,Yes,31,115,59,224.3,102,10.0,1,6,True,54.620000000000005,1
130,408,No,No,0,119,120,220.9,80,6.3,9,2,False,67.18,1
137,415,No,No,0,91,100,254.7,75,8.0,7,2,False,50.120000000000005,1
185,408,No,Yes,29,121,88,154.4,91,13.8,2,2,False,57.17,3
101,408,No,No,0,107,96,172.4,85,7.6,2,3,False,64.89,2
95,415,No,Yes,32,109,91,226.5,90,10.5,4,3,False,65.7,1
126,408,No,No,0,99,93,193.6,106,8.0,4,1,True,79.75999999999999,3
124,415,No,No,0,85,98,186.1,71,11.1,6,3,False,72.34,3
97,510,Yes,No,0,107,105,241.0,120,7.3,2,0,True,66.49,2
28,415,No,No,0,79,131,206.7,116,9.3,3,2,False,57.38,3
90,415,Yes,No,0,96,111,134.2,97,9.2,1,4,True,52.44,3
190,408,No,No,0,86,129,179.9,73,14.7,1,1,False,60.55,1
52,415,No,Yes,24,71,80,159.0,124,4.1,5,2,False,54.43,1
73,510,No,No,0,80,79,153.4,60,10.6,8,0,False,60.73,3
98,415,No,No,0,0,130,167.1,88,6.8,1,4,True,22.93,2
106,408,Yes,No,0,45,107,181.9,89,10.7,2,1,True,49.769999999999996,2
111,408,No,No,0,117,127,229.9,97,10.3,3,0,False,67.66999999999999,3
59,408,No,No,0,98,92,266.9,86,11.9,5,1,False,58.87,2
71,510,No,Yes,22,107,105,220.0,99,5.6,3,2,False,49.309999999999995,2
55,408,No,No,0,124,106,230.7,140,14.8,7,0,True,82.58,3
13,415,No,No,0,121,64,159.0,115,11.9,5,1,False,42.58,1
136,415,No,Yes,16,105,109,227.1,115,13.1,4,0,False,46.239999999999995,3
123,408,No,No,0,91,123,250.6,102,11.0,3,0,False,52.11,3
105,408,No,No,0,103,78,163.5,102,12.8,3,2,False,54.86,1
50,408,No,Yes,31,93,119,193.9,103,13.6,14,3,False,84.30000000000001,3
118,415,No,No,0,120,103,228.2,90,11.3,4,1,False,53.81999999999999,1
73,415,No,No,0,91,97,277.3,89,10.3,6,1,True,71.04,2
35,415,No,No,0,102,115,135.7,100,13.1,8,2,False,41.29,1
64,415,No,No,0,76,76,251.6,96,13.6,2,1,False,69.79,2
63,510,No,No,0,122,62,160.4,121,9.9,2,3,False,38.18,2
117,415,No,Yes,31,115,125,263.4,104,7.7,6,3,False,51.96,2
115,415,No,No,0,97,75,270.2,124,13.7,8,1,True,78.82,3
162,408,No,No,0,118,95,180.5,82,11.6,3,1,False,61.66,2
89,415,No,No,0,66,104,225.1,116,12.3,1,3,False,43.910000000000004,3
94,415,Yes,No,0,131,107,170.6,93,8.6,4,1,False,66.60999999999999,1
129,408,No,No,0,127,96,98.9,63,11.5,6,4,False,61.480000000000004,2
96,510,No,No,0,125,139,264.5,133,6.6,2,1,False,58.0,2
108,415,No,No,0,105,110,208.9,93,4.1,4,4,True,46.01,3
97,408,No,Yes,32,129,97,191.8,95,8.5,7,0,False,58.76,3
84,415,No,Yes,42,112,107,333.5,117,11.3,10,0,False,70.49,2
65,415,No,No,0,139,113,285.3,117,4.2,5,4,True,76.3,3
131,415,No,Yes,34,134,95,261.7,120,13.4,10,1,False,48.06,2
58,415,Yes,Yes,43,96,100,193.4,105,8.9,4,1,False,58.529999999999994,1
54,415,No,No,0,119,123,217.5,101,12.0,2,1,False,43.35,1
125,415,No,Yes,39,107,110,175.4,107,9.1,4,2,False,75.07,2
72,415,No,Yes,21,113,83,135.4,118,8.2,2,2,False,53.89000000000001,2
